govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id,Name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,party,state,status,district,ethnicity,race,gender,education,occupation,Office,email_official,email_other,email_campaign,Bio,date_of_birth,date_of_death,Image,website_campaign,website_official,website_personal,address_capitol,phone_capitol,fax_capitol,address_district,phone_district,fax_district,contact_form_url,address_campaign,phone_campaign,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID
,,H8NY01148,,,ocd-division/country:us/state:ny/cd:1,,,Lee Zeldin,Lee,,Zeldin,,,,Republican Party,NY,Incumbent,New York District 1,,,Male,,,U.S. House New York District 1,,,,,1980-01-30,,,,https://zeldin.house.gov,,2441 Rayburn House Office Building,202-225-3826,,,,,,,,,,,,,,https://www.twitter.com/RepLeeZeldin,,,,,,,,,https://www.facebook.com/RepLeeZeldin,,,,,,https://zeldin.house.gov/rss.xml,,,61616,412646,110252,,,21539,,/m/03h4jcq,,https://api.propublica.org/congress/v1/members/Z000017.json,
,,H8WI00018,,,ocd-division/country:us/state:wi,,,Tammy Baldwin,Tammy,,Baldwin,,,,Democratic Party,WI,Incumbent,Wisconsin,,,Female,,,U.S. House Wisconsin,,,,,1962-02-11,,,,https://www.baldwin.senate.gov,,709 Hart Senate Office Building,202-224-5653,,,,,https://www.baldwin.senate.gov/feedback,,,,,,,,,https://www.twitter.com/SenatorBaldwin,,,https://www.youtube.com/c/witammybaldwin,,,,,,https://www.facebook.com/senatortammybaldwin,,,,,,,,S354,57884,400013,3470,,,29940,,/m/024v02,,https://api.propublica.org/congress/v1/members/B001230.json,
,,S6WY00068,,,ocd-division/country:us/state:wy,,,John Barrasso,John,,Barrasso,,,,Republican Party,WY,Incumbent,Wyoming,,,Male,,,U.S. House Wyoming,,,,,1952-07-21,,,,https://www.barrasso.senate.gov,,307 Dirksen Senate Office Building,202-224-6441,,,,,https://www.barrasso.senate.gov/public/index.cfm/contact-form,,,,,,,,,https://www.twitter.com/SenJohnBarrasso,,,https://www.youtube.com/c/barrassowyo,,,,,,https://www.facebook.com/johnbarrasso,,,,,,https://www.barrasso.senate.gov/public/?a=rss.feed,,S317,1024777,412251,52662,,,40707,,/m/02rsm32,,https://api.propublica.org/congress/v1/members/B001261.json,
,,S0CO00211,,,ocd-division/country:us/state:co,,,Michael Bennet,Michael,,Bennet,,,,Democratic Party,CO,Incumbent,Colorado,,,Male,,,U.S. House Colorado,,,,,1964-11-28,,,,https://www.bennet.senate.gov/public,,261 Russell Senate Office Building,202-224-5852,202-228-5097,,,,https://www.bennet.senate.gov/public/index.cfm/contact,,,,,,,,,https://www.twitter.com/SenBennetCo,,,https://www.youtube.com/c/SenatorBennet,,,,,,https://www.facebook.com/senbennetco,,,,,,,,S330,1031622,412330,110942,,,40910,,/m/05b60qf,,https://api.propublica.org/congress/v1/members/B001267.json,
,,H2TN06030,,,ocd-division/country:us/state:tn,,,Marsha Blackburn,Marsha,,Blackburn,,,,Republican Party,TN,Incumbent,Tennessee,,,Female,,,U.S. House Tennessee,,,,,1952-06-06,,,,https://www.blackburn.senate.gov,,357 Dirksen Senate Office Building,202-224-3344,,,,,https://www.blackburn.senate.gov/email-me,,,,,,,,,https://www.twitter.com/MarshaBlackburn,,,https://www.youtube.com/c/RepMarshaBlackburn,,,,,,https://www.facebook.com/marshablackburn,,,,,,,,S396,31226,400032,25186,,,20351,,/m/01fnkt,,https://api.propublica.org/congress/v1/members/B001243.json,
,,S0CT00177,,,ocd-division/country:us/state:ct,,,Richard Blumenthal,Richard,,Blumenthal,,,,Democratic Party,CT,Incumbent,Connecticut,,,Male,,,U.S. House Connecticut,,,,,1946-02-13,,,,https://www.blumenthal.senate.gov,,706 Hart Senate Office Building,202-224-2823,202-224-9673,,,,https://www.blumenthal.senate.gov/contact/,,,,,,,,,https://www.twitter.com/SenBlumenthal,,,https://www.youtube.com/c/SenatorBlumenthal,,,,,,https://www.facebook.com/SenBlumenthal,,,,,,https://www.blumenthal.senate.gov/rss/feeds/?type=press,,S341,21799,412490,1568,,,41101,,/m/03tg8m,,https://api.propublica.org/congress/v1/members/B001277.json,
,,H6MO07128,,,ocd-division/country:us/state:mo,,,Roy Blunt,Roy,,Blunt,,,,Republican Party,MO,Incumbent,Missouri,,,Male,,,U.S. House Missouri,,,,,1950-01-10,,,,https://www.blunt.senate.gov,,260 Russell Senate Office Building,202-224-5721,202-224-8149,,,,https://www.blunt.senate.gov/public/index.cfm/contact-roy,,,,,,,,,https://www.twitter.com/RoyBlunt,,,https://www.youtube.com/c/SenatorBlunt,,,,,,https://www.facebook.com/SenatorBlunt,,,,,,,,S342,45465,400034,418,,,29735,,/m/034fn4,,https://api.propublica.org/congress/v1/members/B000575.json,
,,S4NJ00185,,,ocd-division/country:us/state:nj,,,Cory Booker,Cory,,Booker,,,,Democratic Party,NJ,Incumbent,New Jersey,,,Male,,,U.S. House New Jersey,,,,,1969-04-27,,,,https://www.booker.senate.gov,,717 Hart Senate Office Building,202-224-3224,,,,,https://www.booker.senate.gov/?p=contact,,,,,,,,,https://www.twitter.com/SenBooker,,,https://www.youtube.com/c/SenCoryBooker,,,,,,,,,,,,,,S370,84679,412598,76151,,,41308,,/m/06p430,,https://api.propublica.org/congress/v1/members/B001288.json,
,,H2AR03176,,,ocd-division/country:us/state:ar,,,John Boozman,John,,Boozman,,,,Republican Party,AR,Incumbent,Arkansas,,,Male,,,U.S. House Arkansas,,,,,1950-12-10,,,,https://www.boozman.senate.gov/public,,141 Hart Senate Office Building,202-224-4843,202-228-1371,,,,https://www.boozman.senate.gov/public/index.cfm/contact,,,,,,,,,https://www.twitter.com/JohnBoozman,,,https://www.youtube.com/c/BoozmanPressOffice,,,,,,https://www.facebook.com/JohnBoozman,,,,,,https://www.boozman.senate.gov/public/?a=RSS.Feed,,S343,92069,400040,27958,,,20101,,/m/024s3v,,https://api.propublica.org/congress/v1/members/B001236.json,
,,S8IN00171,,,ocd-division/country:us/state:in,,,Mike Braun,Mike,,Braun,,,,Republican Party,IN,Incumbent,Indiana,,,Male,,,U.S. House Indiana,,,,,1954-03-24,,,,https://www.braun.senate.gov,,374 Russell Senate Office Building,202-224-4814,,,,,http://www.braun.senate.gov/contact-mike,,,,,,,,,https://www.twitter.com/SenatorBraun,,,,,,,,,,,,,,,,,S397,,412839,148564,,,,,/g/11f2ckdwty,,https://api.propublica.org/congress/v1/members/B001310.json,
,,H2OH13033,,,ocd-division/country:us/state:oh,,,Sherrod Brown,Sherrod,,Brown,,,,Democratic Party,OH,Incumbent,Ohio,,,Male,,,U.S. House Ohio,,,,,1952-11-09,,,,https://www.brown.senate.gov,,503 Hart Senate Office Building,202-224-2315,,,,,http://www.brown.senate.gov/contact/,,,,,,,,,https://www.twitter.com/SenSherrodBrown,,,https://www.youtube.com/c/SherrodBrownOhio,,,,,,https://www.facebook.com/SenatorSherrodBrown,,,,,,,,S307,5051,400050,27018,,,29389,,/m/034s80,,https://api.propublica.org/congress/v1/members/B000944.json,
,,S4NC00089,,,ocd-division/country:us/state:nc,,,Richard M. Burr,Richard,M.,Burr,,,,Republican Party,NC,Incumbent,North Carolina,,,Male,,,U.S. House North Carolina,,,,,1955-11-30,,,,https://www.burr.senate.gov,,217 Russell Senate Office Building,202-224-3154,202-228-2981,,,,https://www.burr.senate.gov/contact/email,,,,,,,,,https://www.twitter.com/SenatorBurr,,,https://www.youtube.com/c/SenatorRichardBurr,,,,,,https://www.facebook.com/SenatorRichardBurr,,,,,,,,S300,31054,400054,21787,,,29548,,/m/03g_s9,,https://api.propublica.org/congress/v1/members/B001135.json,
,,S8WA00194,,,ocd-division/country:us/state:wa,,,Maria Cantwell,Maria,,Cantwell,,,,Democratic Party,WA,Incumbent,Washington,,,Female,,,U.S. House Washington,,,,,1958-10-13,,,,https://www.cantwell.senate.gov,,511 Hart Senate Office Building,202-224-3441,,,,,http://www.cantwell.senate.gov/public/index.cfm/email-maria,,,,,,,,,https://www.twitter.com/SenatorCantwell,,,https://www.youtube.com/c/SenatorCantwell,,,,,,https://www.facebook.com/senatorcantwell,,,,,,,,S275,26137,300018,27122,,,39310,,/m/01x68t,,https://api.propublica.org/congress/v1/members/C000127.json,
,,H0WV02138,,,ocd-division/country:us/state:wv,,,Shelley Moore Capito,Shelley,Moore,Capito,,,,Republican Party,WV,Incumbent,West Virginia,,,Female,,,U.S. House West Virginia,,,,,1953-11-26,,,,https://www.capito.senate.gov,,172 Russell Senate Office Building,202-224-6472,,,,,https://www.capito.senate.gov/contact/contact-shelley,,,,,,,,,https://www.twitter.com/SenCapito,,,,,,,,,https://www.facebook.com/senshelley,,,,,,,,S372,83737,400061,11701,,,20146,,/m/024pwq,,https://api.propublica.org/congress/v1/members/C001047.json,
,,H6MD03177,,,ocd-division/country:us/state:md,,,Benjamin L. Cardin,Benjamin,L.,Cardin,,,,Democratic Party,MD,Incumbent,Maryland,,,Male,,,U.S. House Maryland,,,,,1943-10-05,,,,https://www.cardin.senate.gov,,509 Hart Senate Office Building,202-224-4524,,,,,http://www.cardin.senate.gov/contact/,,,,,,,,,https://www.twitter.com/SenatorCardin,,,https://www.youtube.com/c/senatorcardin,,,,,,https://www.facebook.com/senatorbencardin,,,,,,,,S308,4004,400064,26888,,,15408,,/m/025k3k,,https://api.propublica.org/congress/v1/members/C000141.json,
,,S8DE00079,,,ocd-division/country:us/state:de,,,Thomas R. Carper,Thomas,R.,Carper,,,,Democratic Party,DE,Incumbent,Delaware,,,Male,,,U.S. House Delaware,,,,,1947-01-23,,,,https://www.carper.senate.gov/public,,513 Hart Senate Office Building,202-224-2441,,,,,http://www.carper.senate.gov/public/index.cfm/email-senator-carper,,,,,,,,,https://www.twitter.com/SenatorCarper,,,https://www.youtube.com/c/senatorcarper,,,,,,https://www.facebook.com/tomcarper,,,,,,https://www.carper.senate.gov/public/?a=RSS.Feed,,S277,663,300019,22421,,,15015,,/m/01xw7t,,https://api.propublica.org/congress/v1/members/C000174.json,
,,S6PA00217,,,ocd-division/country:us/state:pa,,,Bob Casey,Bob,,Casey,,,,Democratic Party,PA,Incumbent,Pennsylvania,,,Male,,,U.S. House Pennsylvania,,,,,1960-04-13,,,,https://www.casey.senate.gov,,393 Russell Senate Office Building,202-224-6324,,,,,https://www.casey.senate.gov/contact/,,,,,,,,,https://www.twitter.com/SenBobCasey,,,https://www.youtube.com/c/SenatorBobCasey,,,,,,https://www.facebook.com/SenatorBobCasey,,,,,,,,S309,47036,412246,2541,,,40703,,/m/047ymw,,https://api.propublica.org/congress/v1/members/C001070.json,
,,H8LA00017,,,ocd-division/country:us/state:la,,,Bill Cassidy,Bill,,Cassidy,,,,Republican Party,LA,Incumbent,Louisiana,,,Male,,,U.S. House Louisiana,,,,,1957-09-28,,,,https://www.cassidy.senate.gov,,520 Hart Senate Office Building,202-224-5824,,,,,https://www.cassidy.senate.gov/contact,,,,,,,,,,,,https://www.youtube.com/c/SenatorBillCassidy,,,,,,,,,,,,,,S373,1030546,412269,69494,,,20919,,/m/0286t7r,,https://api.propublica.org/congress/v1/members/C001075.json,
,,S6ME00159,,,ocd-division/country:us/state:me,,,Susan Collins,Susan,,Collins,,,,Republican Party,ME,Incumbent,Maine,,,Female,,,U.S. House Maine,,,,,1952-12-07,,,,https://www.collins.senate.gov,,413 Dirksen Senate Office Building,202-224-2523,,,,,http://www.collins.senate.gov/contact,,,,,,,,,https://www.twitter.com/SenatorCollins,,,https://www.youtube.com/c/SenatorSusanCollins,,,,,,https://www.facebook.com/susancollins,,,,,,https://www.collins.senate.gov/?q=rss.xml,,S252,45738,300025,379,,,49703,,/m/020y8m,,https://api.propublica.org/congress/v1/members/C001035.json,
,,S0DE00092,,,ocd-division/country:us/state:de,,,Christopher A. Coons,Christopher,A.,Coons,,,,Democratic Party,DE,Incumbent,Delaware,,,Male,,,U.S. House Delaware,,,,,1963-09-09,,,,https://www.coons.senate.gov,,218 Russell Senate Office Building,202-224-5042,,,,,https://www.coons.senate.gov/contact,,,,,,,,,https://www.twitter.com/ChrisCoons,,,https://www.youtube.com/c/senatorchriscoons,,,,,,https://www.facebook.com/senatorchriscoons,,,,,,,,S337,9269028,412390,122834,,,40916,,/m/082d3d,,https://api.propublica.org/congress/v1/members/C001088.json,
,,S2TX00106,,,ocd-division/country:us/state:tx,,,John Cornyn,John,,Cornyn,,,,Republican Party,TX,Incumbent,Texas,,,Male,,,U.S. House Texas,,,,,1952-02-02,,,,https://www.cornyn.senate.gov,,517 Hart Senate Office Building,202-224-2934,,,,,https://www.cornyn.senate.gov/contact,,,,,,,,,https://www.twitter.com/JohnCornyn,,,https://www.youtube.com/c/senjohncornyn,,,,,,https://www.facebook.com/sen.johncornyn,,,,,,,,S287,93131,300027,15375,,,40305,,/m/01xcqs,,https://api.propublica.org/congress/v1/members/C001056.json,
,,S6NV00200,,,ocd-division/country:us/state:nv,,,Catherine Cortez Masto,Catherine,,Cortez Masto,,,,Democratic Party,NV,Incumbent,Nevada,,,Female,,,U.S. House Nevada,,,,,1964-03-29,,,,https://www.cortezmasto.senate.gov,,516 Hart Senate Office Building,202-224-3542,,,,,https://www.cortezmasto.senate.gov/contact,,,,,,,,,https://www.twitter.com/sencortezmasto,,,,,,,,,https://www.facebook.com/SenatorCortezMasto,,,,,,,,S385,105698,412681,69579,,,41700,,/m/02rtp9t,,https://api.propublica.org/congress/v1/members/C001113.json,
,,H2AR04083,,,ocd-division/country:us/state:ar,,,Tom Cotton,Tom,,Cotton,,,,Republican Party,AR,Incumbent,Arkansas,,,Male,,,U.S. House Arkansas,,,,,1977-05-13,,,,https://www.cotton.senate.gov,,326 Russell Senate Office Building,202-224-2353,,,,,https://www.cotton.senate.gov/contact/contact-tom,,,,,,,,,https://www.twitter.com/SenTomCotton,,,https://www.youtube.com/c/RepTomCotton,,,,,,https://www.facebook.com/SenatorTomCotton,,,,,,,,S374,63928,412508,135651,,,21301,,/m/02g3ds,,https://api.propublica.org/congress/v1/members/C001095.json,
,,H0ND01026,,,ocd-division/country:us/state:nd,,,Kevin Cramer,Kevin,,Cramer,,,,Republican Party,ND,Incumbent,North Dakota,,,Male,,,U.S. House North Dakota,,,,,1961-01-21,,,,https://www.cramer.senate.gov,,400 Russell Senate Office Building,202-224-2043,,,,,https://www.cramer.senate.gov/contact/contact-kevin,,,,,,,,,https://www.twitter.com/SenKevinCramer,,,https://www.youtube.com/c/kevincramer,,,,,,https://www.facebook.com/CongressmanKevinCramer,,,,,,,,S398,7600,412555,444,,,21350,,/m/02rhrnw,,https://api.propublica.org/congress/v1/members/C001096.json,
,,S8ID00027,,,ocd-division/country:us/state:id,,,Michael D. Crapo,Michael,D.,Crapo,,,,Republican Party,ID,Incumbent,Idaho,,,Male,,,U.S. House Idaho,,,,,1951-05-20,,,,https://www.crapo.senate.gov,,239 Dirksen Senate Office Building,202-224-6142,202-228-1375,,,,https://www.crapo.senate.gov/contact,,,,,,,,,https://www.twitter.com/MikeCrapo,,,https://www.youtube.com/c/senatorcrapo,,,,,,https://www.facebook.com/mikecrapo,,,,,,,,S266,26440,300030,26830,,,29345,,/m/021pgp,,https://api.propublica.org/congress/v1/members/C000880.json,
,,S2TX00312,,,ocd-division/country:us/state:tx,,,Ted Cruz,Ted,,Cruz,,,,Republican Party,TX,Incumbent,Texas,,,Male,,,U.S. House Texas,,,,,1970-12-22,,,,https://www.cruz.senate.gov,,127a Russell Senate Office Building,202-224-5922,,,,,https://www.cruz.senate.gov/?p=form&id=16,,,,,,,,,https://www.twitter.com/SenTedCruz,,,https://www.youtube.com/c/sentedcruz,,,,,,https://www.facebook.com/SenatorTedCruz,,,,,,,,S355,1019953,412573,135705,,,41304,,/m/07j6ty,,https://api.propublica.org/congress/v1/members/C001098.json,
,,H2MT01060,,,ocd-division/country:us/state:mt,,,Steve Daines,Steve,,Daines,,,,Republican Party,MT,Incumbent,Montana,,,Male,,,U.S. House Montana,,,,,1962-08-20,,,,https://www.daines.senate.gov,,320 Hart Senate Office Building,202-224-2651,,,,,https://www.daines.senate.gov/connect/email-steve,,,,,,,,,https://www.twitter.com/SteveDaines,,,https://www.youtube.com/c/SteveDainesMT,,,,,,https://www.facebook.com/SteveDainesMT,,,,,,,,S375,1034037,412549,135720,,,21338,,/m/03qlc5t,,https://api.propublica.org/congress/v1/members/D000618.json,
,,H6IL06141,,,ocd-division/country:us/state:il,,,Tammy Duckworth,Tammy,,Duckworth,,,,Democratic Party,IL,Incumbent,Illinois,,,Female,,,U.S. House Illinois,,,,,1968-03-12,,,,https://www.duckworth.senate.gov,,524 Hart Senate Office Building,202-224-2854,,,,,https://www.duckworth.senate.gov/content/contact-senator,,,,,,,,,https://www.twitter.com/SenDuckworth,,,https://www.youtube.com/c/repduckworth,,,,,,https://www.facebook.com/SenDuckworth,,,,,,,,S386,94484,412533,57442,,,21325,,/m/09vqjr,,https://api.propublica.org/congress/v1/members/D000622.json,
,,S6IL00151,,,ocd-division/country:us/state:il,,,Richard J. Durbin,Richard,J.,Durbin,,,,Democratic Party,IL,Incumbent,Illinois,,,Male,,,U.S. House Illinois,,,,,1944-11-21,,,,https://www.durbin.senate.gov,,711 Hart Senate Office Building,202-224-2152,,,,,https://www.durbin.senate.gov/contact/,,,,,,,,,https://www.twitter.com/SenatorDurbin,,,https://www.youtube.com/c/SenatorDurbin,,,,,,https://www.facebook.com/SenatorDurbin,,,,,,,,S253,6741,300038,26847,,,15021,,/m/01xcd1,,https://api.propublica.org/congress/v1/members/D000563.json,
,,S4IA00129,,,ocd-division/country:us/state:ia,,,Joni Ernst,Joni,,Ernst,,,,Republican Party,IA,Incumbent,Iowa,,,Female,,,U.S. House Iowa,,,,,1970-07-01,,,,https://www.ernst.senate.gov,,730 Hart Senate Office Building,202-224-3254,,,,,https://www.ernst.senate.gov/public/index.cfm/contact,,,,,,,,,https://www.twitter.com/SenJoniErnst,,,,,,,,,https://www.facebook.com/senjoniernst,,,,,,https://www.ernst.senate.gov/public/?a=rss.feed,,S376,75342,412667,128583,,,41502,,/m/0gg4wkg,,https://api.propublica.org/congress/v1/members/E000295.json,
,,S0CA00199,,,ocd-division/country:us/state:ca,,,Dianne Feinstein,Dianne,,Feinstein,,,,Democratic Party,CA,Incumbent,California,,,Female,,,U.S. House California,,,,,1933-06-22,,,,https://www.feinstein.senate.gov,,331 Hart Senate Office Building,202-224-3841,,,,,https://www.feinstein.senate.gov/public/index.cfm/e-mail-me,,,,,,,,,https://www.twitter.com/SenFeinstein,,,https://www.youtube.com/c/SenatorFeinstein,,,,,,https://www.facebook.com/senatorfeinstein,,,,,,https://www.feinstein.senate.gov/public/?a=rss.feed,,S221,13061,300043,53273,,,49300,,/m/01gqws,,https://api.propublica.org/congress/v1/members/F000062.json,
,,S2NE00094,,,ocd-division/country:us/state:ne,,,Deb Fischer,Deb,,Fischer,,,,Republican Party,NE,Incumbent,Nebraska,,,Female,,,U.S. House Nebraska,,,,,1951-03-01,,,,https://www.fischer.senate.gov,,454 Russell Senate Office Building,202-224-6551,,,,,http://www.fischer.senate.gov/public/index.cfm/contact,,,,,,,,,https://www.twitter.com/SenatorFischer,,,https://www.youtube.com/c/senatordebfischer,,,,,,https://www.facebook.com/senatordebfischer,,,,,,,,S357,1034067,412556,41963,,,41302,,/m/0c4cp0,,https://api.propublica.org/congress/v1/members/F000463.json,
,,H6NY20167,,,ocd-division/country:us/state:ny,,,Kirsten E. Gillibrand,Kirsten,E.,Gillibrand,,,,Democratic Party,NY,Incumbent,New York,,,Female,,,U.S. House New York,,,,,1966-12-09,,,,https://www.gillibrand.senate.gov,,478 Russell Senate Office Building,202-224-4451,,,,,https://www.gillibrand.senate.gov/contact/email-me,,,,,,,,,https://www.twitter.com/GillibrandNY,,,https://www.youtube.com/c/KirstenEGillibrand,,,,,,https://www.facebook.com/SenKirstenGillibrand,,,,,,,,S331,1022862,412223,65147,,,20735,,/m/0gnfc4,,https://api.propublica.org/congress/v1/members/G000555.json,
,,S0SC00149,,,ocd-division/country:us/state:sc,,,Lindsey Graham,Lindsey,,Graham,,,,Republican Party,SC,Incumbent,South Carolina,,,Male,,,U.S. House South Carolina,,,,,1955-07-09,,,,https://www.lgraham.senate.gov/public,,290 Russell Senate Office Building,202-224-5972,,,,,https://www.lgraham.senate.gov/public/index.cfm/e-mail-senator-graham,,,,,,,,,https://www.twitter.com/GrahamBlog,,,https://www.youtube.com/c/USSenLindseyGraham,,,,,,https://www.facebook.com/USSenatorLindseyGraham,,,,,,https://www.lgraham.senate.gov/public/?a=rss.feed,,S293,36782,300047,21992,,,29566,,/m/01_pdg,,https://api.propublica.org/congress/v1/members/G000359.json,
,,S0IA00028,,,ocd-division/country:us/state:ia,,,Charles E. Grassley,Charles,E.,Grassley,,,,Republican Party,IA,Incumbent,Iowa,,,Male,,,U.S. House Iowa,,,,,1933-09-17,,,,https://www.grassley.senate.gov,,135 Hart Senate Office Building,202-224-3744,202-224-6020,,,,http://www.grassley.senate.gov/contact,,,,,,,,,https://www.twitter.com/ChuckGrassley,,,https://www.youtube.com/c/senchuckgrassley,,,,,,https://www.facebook.com/grassley,,,,,,https://www.grassley.senate.gov/?q=rss.xml,,S153,1167,300048,53293,,,14226,,/m/020ymy,,https://api.propublica.org/congress/v1/members/G000386.json,
,,S0TN00169,,,ocd-division/country:us/state:tn,,,Bill Hagerty,Bill,,Hagerty,,,,Republican Party,TN,Incumbent,Tennessee,,,Male,,,U.S. House Tennessee,,,,,1959-08-14,,,,https://www.hagerty.senate.gov,,B11 Russell Senate Office Building,202-224-4944,,,,,https://www.hagerty.senate.gov,,,,,,,,,https://www.twitter.com/SenatorHagerty,,,,,,,,,,,,,,,https://www.hagerty.senate.gov/press-releases/feed/,,S407,,456798,128466,,,,,/g/11c1xp6h9v,,https://api.propublica.org/congress/v1/members/H000601.json,
,,S6CA00584,,,ocd-division/country:us/state:ca,,,Kamala Harris,Kamala,,Harris,,,,Democratic Party,CA,Out of Office,California,,,Female,,,U.S. House California,,,,,1964-10-20,,,,https://www.harris.senate.gov,,112 Hart Senate Office Building,202-224-3553,,,,,https://www.harris.senate.gov/contact,,,,,,,,,https://www.twitter.com/SenKamalaHarris,,,,,,,,,https://www.facebook.com/SenatorKamalaHarris,,,,,,,,S387,1018696,412678,120012,,,41701,,/m/08sry2,,https://api.propublica.org/congress/v1/members/H001075.json,
,,S6NH00091,,,ocd-division/country:us/state:nh,,,Margaret Hassan,Margaret,,Hassan,,,,Democratic Party,NH,Incumbent,New Hampshire,,,Female,,,U.S. House New Hampshire,,,,,1958-02-27,,,,https://www.hassan.senate.gov,,324 Hart Senate Office Building,202-224-3324,,,,,https://www.hassan.senate.gov/content/contact-senator,,,,,,,,,https://www.twitter.com/Senatorhassan,,,,,,,,,https://www.facebook.com/SenatorHassan,,,,,,,,S388,67481,412680,42552,,,41702,,/m/03c3zch,,https://api.propublica.org/congress/v1/members/H001076.json,
,,S8MO00160,,,ocd-division/country:us/state:mo,,,Joshua Hawley,Joshua,,Hawley,,,,Republican Party,MO,Incumbent,Missouri,,,Male,,,U.S. House Missouri,,,,,1979-12-31,,,,https://www.hawley.senate.gov,,212 Russell Senate Office Building,202-224-6154,,,,,https://www.hawley.senate.gov/contact-senator-hawley,,,,,,,,,https://www.twitter.com/SenHawleyPress,,,,,,,,,,,,,,,,,S399,,412840,169716,,,,,/g/11bwy_95zy,,https://api.propublica.org/congress/v1/members/H001089.json,
,,H8NM01224,,,ocd-division/country:us/state:nm,,,Martin Heinrich,Martin,,Heinrich,,,,Democratic Party,NM,Incumbent,New Mexico,,,Male,,,U.S. House New Mexico,,,,,1971-10-17,,,,https://www.heinrich.senate.gov,,303 Hart Senate Office Building,202-224-5521,,,,,http://www.heinrich.senate.gov/contact,,,,,,,,,https://www.twitter.com/MartinHeinrich,,,https://www.youtube.com/c/SenMartinHeinrich,,,,,,https://www.facebook.com/MartinHeinrich,,,,,,,,S359,1030686,412281,74517,,,20930,,/m/02qkv0r,,https://api.propublica.org/congress/v1/members/H001046.json,
,,S0CO00575,,,ocd-division/country:us/state:co,,,John Hickenlooper,John,,Hickenlooper,,,,Democratic Party,CO,Incumbent,Colorado,,,Male,,,U.S. House Colorado,,,,,1952-02-07,,,,https://www.hickenlooper.senate.gov,,B85 Russell Senate Office Building,202-224-5941,,,,,https://www.hickenlooper.senate.gov,,,,,,,,,https://www.twitter.com/SenatorHick,,,,,,,,,,,,,,,,,S408,,456797,,,,,,/m/04g_1z,,https://api.propublica.org/congress/v1/members/H000273.json,
,,H6HI02251,,,ocd-division/country:us/state:hi,,,Mazie K. Hirono,Mazie,K.,Hirono,,,,Democratic Party,HI,Incumbent,Hawaii,,,Female,,,U.S. House Hawaii,,,,,1947-11-03,,,,https://www.hirono.senate.gov,,713 Hart Senate Office Building,202-224-6361,,,,,https://www.hirono.senate.gov/contact,,,,,,,,,https://www.twitter.com/MazieHirono,,,https://www.youtube.com/c/CongresswomanHirono,,,,,,https://www.facebook.com/senatorhirono,,,,,,https://www.hirono.senate.gov/rss/feeds/,,S361,91216,412200,1677,,,20713,,/m/0357cd,,https://api.propublica.org/congress/v1/members/H001042.json,
,,S0ND00093,,,ocd-division/country:us/state:nd,,,John Hoeven,John,,Hoeven,,,,Republican Party,ND,Incumbent,North Dakota,,,Male,,,U.S. House North Dakota,,,,,1957-03-13,,,,https://www.hoeven.senate.gov,,338 Russell Senate Office Building,202-224-2551,202-224-7999,,,,http://www.hoeven.senate.gov/public/index.cfm/email-the-senator,,,,,,,,,https://www.twitter.com/SenJohnHoeven,,,https://www.youtube.com/c/senatorjohnhoevennd,,,,,,https://www.facebook.com/SenatorJohnHoeven,,,,,,,,S344,85233,412494,41788,,,41107,,/m/01qb45,,https://api.propublica.org/congress/v1/members/H001061.json,
,,S8MS00261,,,ocd-division/country:us/state:ms,,,Cindy Hyde-Smith,Cindy,,Hyde-Smith,,,,Republican Party,MS,Incumbent,Mississippi,,,Female,,,U.S. House Mississippi,,,,,1959-05-10,,,,https://www.hydesmith.senate.gov,,702 Hart Senate Office Building,202-224-5054,,,,,https://www.hydesmith.senate.gov/content/contact-senator,,,,,,,,,https://www.twitter.com/SenHydeSmith,,,,,,,,,,,,,,,,,S395,113208,412743,20784,,,41707,,/m/03wc2px,,https://api.propublica.org/congress/v1/members/H001079.json,
,,S4OK00083,,,ocd-division/country:us/state:ok,,,James M. Inhofe,James,M.,Inhofe,,,,Republican Party,OK,Incumbent,Oklahoma,,,Male,,,U.S. House Oklahoma,,,,,1934-11-17,,,,https://www.inhofe.senate.gov,,205 Russell Senate Office Building,202-224-4721,,,,,https://www.inhofe.senate.gov/contact,,,,,,,,,https://www.twitter.com/InhofePress,,,https://www.youtube.com/c/jiminhofepressoffice,,,,,,https://www.facebook.com/jiminhofe,,,,,,,,S236,5619,300055,27027,,,15424,,/m/021kpl,,https://api.propublica.org/congress/v1/members/I000024.json,
