name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,Image,party,Office,title,state,status,district,ethnicity,race,gender,date_of_birth,date_of_death,education,occupation,Bio,email_official,email_other,email_campaign,website_official,website_personal,website_campaign,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,address_campaign,address_capitol,address_district,phone_campaign,phone_capitol,phone_district,fax_capitol,fax_district,contact_form_url,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID,govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id
Vic Miller,Vic,,Miller,,,,http://www.kslegislature.org/li/m/images/pics/rep_miller_vic_1.jpg,Democratic Party,Kansas State House District 58,Kansas State Representative,KS,Incumbent,Kansas State House District 58,,,,,,,,,Vic.Miller@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Vic_Miller,,,,,,,,,,ocd-division/country:us/state:ks/sldl:58,ocd-person/68dbfc96-2c1d-49e9-af6e-3d4f33b4bce8,
Keith Davenport,Keith,,Davenport,,,,"https://static.wixstatic.com/media/782cb5_544d7175674a4c89af52f94678c74714~mv2.png/v1/crop/x_1487,y_0,w_5376,h_3456/fill/w_1960,h_1260,al_c,q_95,usm_0.66_1.00_0.01,enc_auto/Keith%201.png",Democratic Party,Kansas State House District 43,Kansas State Representative,KS,Challenger,Kansas State House District 43,,,,,,,,,n/a,,info@keithforkansas.com,n/a,,https://www.keithforkansas.com/,,https://www.twitter.com/keithmdavenport,https://www.twitter.com/keithmdavenport,,,,,https://www.instagram.com/keithmdavenport/,https://www.instagram.com/keithforkansas/,,https://www.facebook.com/keith.davenport.10888,https://www.facebook.com/KeithForKansas/,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:43,,
Barbara W. Ballard,Barbara,W.,Ballard,,,,http://www.kslegislature.org/li/m/images/pics/rep_ballard_barbara_1.jpg,Democratic Party,Kansas State House District 44,Kansas State Representative,KS,Incumbent,Kansas State House District 44,,,,,,,,,barbara.ballard@house.ks.gov,,,,,,,https://www.twitter.com/BallardforKS,,,,,,,,,,https://www.facebook.com/RepBarbaraBallard,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Barbara_Ballard,,,,,,,,,,ocd-division/country:us/state:ks/sldl:44,ocd-person/3bf41768-e1b5-4017-8ab5-8d1fb1d6521c,
Mike Amyx,Mike,,Amyx,,,,http://www.kslegislature.org/li/m/images/pics/rep_amyx_mike_1.jpg,Democratic Party,Kansas State House District 45,Kansas State Representative,KS,Incumbent,Kansas State House District 45,,,,,,,,,Mike.Amyx@house.ks.gov,,realmikeamyx@gmail.com,,,https://mikeamyx.com/,https://www.twitter.com/realmikeamyx,,https://www.twitter.com/realmikeamyx,,,https://www.youtube.com/channel/UCZFHfqbGZmxvbzkH6hCt0hA,,,,https://www.facebook.com/realmikeamyx,,https://www.facebook.com/realmikeamyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Mike_Amyx,,,,,,,,,,ocd-division/country:us/state:ks/sldl:45,ocd-person/05204bb3-1917-4f12-848e-b83f68f5fddf,
"Dennis ""Boog"" Highberger",Dennis,,Highberger,"""Boog""",,,http://www.kslegislature.org/li/m/images/pics/rep_highberger_dennis_1.jpg,Democratic Party,Kansas State House District 46,Kansas State Representative,KS,Incumbent,Kansas State House District 46,,,,,,,,,dennis.boog.highberger@house.ks.gov,,boog@boog46.com,,,http://www.boog46.com/,,,,,,,,,,,https://www.facebook.com/boog.highberger,https://www.facebook.com/boog46/,,,,,,,,(785) 424-3262,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Dennis_Highberger,,,,,,,,,,ocd-division/country:us/state:ks/sldl:46,ocd-person/2b1eb7a3-d80a-44bf-b3b1-ca2c6d037d93,
Rebecca Schmoe,Rebecca,,Schmoe,,,,,Republican Party,Kansas State House District 59,Kansas State Representative,KS,Challenger,Kansas State House District 59,,,,,,,,,n/a,,rebeccaschmoe@gmail.com,n/a,,,,https://www.twitter.com/rebecca_1mmagc,,,,,,https://www.instagram.com/rebeccaschmoe/,https://www.instagram.com/rebecca_schmoe4ks/,,https://www.facebook.com/rebecca.schmoe,https://www.facebook.com/rebeccaschmoeforkansas/,,,,,,n/a,n/a,(785) 214-1666,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:59,,
Louis R. Reed,Louis,R.,Reed,,,,,Republican Party,Kansas State House District 59,Kansas State Representative,KS,Challenger,Kansas State House District 59,,,,,,,,,n/a,,reed4district59@att.net,n/a,,,,,,,,,,,,,https://www.facebook.com/reedlr,https://www.facebook.com/ReedforKansasHouseDistrict59/,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:59,,
Darrell McCune,Darrell,,McCune,,,,,Democratic Party,Kansas State House District 59,Kansas State Representative,KS,Challenger,Kansas State House District 59,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/darrell.mccune,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:59,,
Ronald Ellis,Ronald,,Ellis,,,,http://www.kslegislature.org/li/m/images/pics/rep_ellis_ronald_1.jpg,Republican Party,Kansas State House District 47,Kansas State Representative,KS,Incumbent,Kansas State House District 47,,,,,,,,,Ronald.Ellis@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ronald_Ellis_(politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:47,ocd-person/6daed22d-40c3-492c-948a-d3de94499e53,
Terry Frederick,Terry,,Frederick,,,,,Republican Party,Kansas State House District 48,Kansas State Representative,KS,Challenger,Kansas State House District 48,,,,,,,,,n/a,,Terry@TerryFrederickForKansas.com,n/a,,http://terryfrederickforkansas.com/index.html,,,,,,,,,,,https://www.facebook.com/TFrederickKS,https://www.facebook.com/TerryFrederickForKansas,,,,,,n/a,n/a,(913) 717-3076,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:48,,
Samantha M. Poetter Parshall,Samantha,M. Poetter,Parshall,,,,http://www.kslegislature.org/li/m/images/pics/rep_poetter_samantha_1.jpg,Republican Party,Kansas State House District 6,Kansas State Representative,KS,Incumbent,Kansas State House District 6,,,,,,,,,,,,,,,,https://www.twitter.com/samanthapoetter,,,,,,,,https://www.facebook.com/SamanthaPoetter,https://www.facebook.com/spoetter,https://www.facebook.com/SamanthaPoetter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:6,,
Dan Osman,Dan,,Osman,,,,http://www.kslegislature.org/li/m/images/pics/rep_osman_dan_1.jpg,Democratic Party,Kansas State House District 48,Kansas State Representative,KS,Incumbent,Kansas State House District 48,,,,,,,,,Dan.Osman@house.ks.gov,,OsmanForKansas@gmail.com,,,https://www.danforkan.com/,https://www.twitter.com/OsmanDan,,,,,,,,,https://www.facebook.com/OsmanForOP,,https://www.facebook.com/OsmanForOP,,,,,"PO Box 25352 Overland Park, KS 66225",,,(913) 308-6480,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Dan_Osman_(Kansas_politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:48,ocd-person/d9b94e4b-d2b0-4139-8135-cba9ff03e8b7,
Nina Fricke,Nina,,Fricke,,,,,Democratic Party,Kansas State House District 6,Kansas State Representative,KS,Challenger,Kansas State House District 6,,,,,,,,,n/a,,NinaForKansas@gmail.com,n/a,,https://www.ninaforkansas.com/,,,https://www.twitter.com/NinaforKansas,,,,,,,,https://www.facebook.com/nina.fricke.940,https://www.facebook.com/NinaforKansas/,,,,,"P.O.Box 313 Paola, KS 66071",n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:6,,
Mark Schreiber,Mark,,Schreiber,,,,http://www.kslegislature.org/li/m/images/pics/rep_schreiber_mark_1.jpg,Republican Party,Kansas State House District 60,Kansas State Representative,KS,Incumbent,Kansas State House District 60,,,,,,,,,Mark.Schreiber@house.ks.gov,,markschreiber60@gmail.com,,,https://www.schreiberforkansas.com/,https://www.twitter.com/schreiberemp,,,,,,,,,https://www.facebook.com/SchreiberforKansas/,https://www.facebook.com/mark.schreiber.378,https://www.facebook.com/SchreiberforKansas/,,,,,,,,(620) 342-6954,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Mark_Schreiber_(American_politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:60,ocd-person/1748d756-be07-4eaf-be90-82992092e990,
Kristin A. Clark,Kristin,A.,Clark,,,,http://www.kristinforkansas.com/mainphoto.jpg,Republican Party,Kansas State House District 49,Kansas State Representative,KS,Challenger,Kansas State House District 49,,,,,,,,,n/a,,kristinforkansas@gmail.com,n/a,,http://www.kristinforkansas.com/,,,,,,,,,,,https://www.facebook.com/kristin.clark2014,https://www.facebook.com/kristinforkansas,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:49,,
Brad Boyd,Brad,,Boyd,,,,,Democratic Party,Kansas State House District 49,Kansas State Representative,KS,Challenger,Kansas State House District 49,,,,,,,,,n/a,,bradforkansas@gmail.com,n/a,,https://www.bradforkansas.com/,,https://www.twitter.com/bradboyd4kansas,,,,,,,,,,https://www.facebook.com/BradBoyd4Kansas,,,,,,n/a,n/a,(316) 619-3759,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:49,,
Mic McGuire,Mic,,McGuire,,,,,Democratic Party,Kansas State House District 60,Kansas State Representative,KS,Challenger,Kansas State House District 60,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/mic.mcguire.3,https://www.facebook.com/mic.mcguire.3,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:60,,
Paul D. Rogers,Paul,D.,Rogers,,,,,Democratic Party,Kansas State House District 1,Kansas State Representative,KS,Challenger,Kansas State House District 1,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:1,,
Francis Awerkamp,Francis,,Awerkamp,,,,http://www.kslegislature.org/li/m/images/pics/rep_awerkamp_francis_1.jpg,Republican Party,Kansas State House District 61,Kansas State Representative,KS,Incumbent,Kansas State House District 61,,,,,,,,,francis.awerkamp@house.ks.gov,,,,,,,,,,,,,,,https://www.facebook.com/FrancisAwerkampKS,https://www.facebook.com/FrancisMAwerkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Francis_Awerkamp,,,,,,,,,,ocd-division/country:us/state:ks/sldl:61,ocd-person/aa7fa5a0-596b-4f52-9af5-732b76f875e9,
Randy Garber,Randy,,Garber,,,,http://www.kslegislature.org/li/m/images/pics/rep_garber_randy_1.jpg,Republican Party,Kansas State House District 62,Kansas State Representative,KS,Incumbent,Kansas State House District 62,,,,,,,,,randy.garber@house.ks.gov,,,,,,,,,,,,,,,,https://www.facebook.com/randy.garber.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Randy_Garber_(politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:62,ocd-person/0c722aa0-4865-4d7b-8ed7-c6537d0a1b71,
John R. Eplee,John,R.,Eplee,,,,http://www.kslegislature.org/li/m/images/pics/rep_eplee_john_1.jpg,Republican Party,Kansas State House District 63,Kansas State Representative,KS,Incumbent,Kansas State House District 63,,,,,,,,,John.Eplee@house.ks.gov,,campaign@kansansforeplee.com,,,https://kansansforeplee.com/,,,https://www.twitter.com/KansansForEplee,,,,https://www.instagram.com/johneplee/,,,https://www.facebook.com/kansansforeplee/,https://www.facebook.com/john.eplee,,,,,,,,,(913) 367-5910,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/John_Eplee,,,,,,,,,,ocd-division/country:us/state:ks/sldl:63,ocd-person/a5e62cf7-f799-4086-9350-516d61316518,
Mark Samsel,Mark,,Samsel,,,,http://www.kslegislature.org/li/m/images/pics/rep_samsel_mark_1.jpg,Republican Party,Kansas State House District 5,Kansas State Representative,KS,Incumbent,Kansas State House District 5,,,,,,,,,Mark.Samsel@house.ks.gov,,,,https://www.samsellaw.com/,,,,,,,,,,,https://www.facebook.com/MarkSamsel4Kansas,https://www.facebook.com/mark.samsel.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Mark_Samsel,,,,,,,,,,ocd-division/country:us/state:ks/sldl:5,ocd-person/f3c4c7c6-31c7-47e3-8070-fc71b8cba97a,
Carrie Barth,Carrie,,Barth,,,,"https://static.wixstatic.com/media/26da8c_00eb5164120246329992495e88a15fb8~mv2.jpg/v1/fill/w_376,h_568,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/carrie003_edited.jpg",Republican Party,Kansas State House District 5,Kansas State Representative,KS,Challenger,Kansas State House District 5,,,,,,,,,n/a,,CarrieForKansas@gmail.com,n/a,,https://www.carriebarth.com/,,https://www.twitter.com/fashionableway,,,,,,,,,https://www.facebook.com/carriewisemanbarth,https://www.facebook.com/CarrieForKansas,,,,,,n/a,n/a,(913) 800-0294,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:5,,
Fred C. Patton,Fred,C.,Patton,,,,http://kslegislature.org/li/m/images/pics/rep_patton_fred_1.jpg,Republican Party,Kansas State House District 50,Kansas State Representative,KS,Incumbent,Kansas State House District 50,,,,,,,,,fred.patton@house.ks.gov,,fred@pattonforkansas.com,,,https://www.pattonforkansas.com/,https://www.twitter.com/FredPattonKS,,,,,,,https://www.instagram.com/fredpattonks/,,https://www.facebook.com/FredPattonKS/,https://www.facebook.com/Fred.Patton,https://www.facebook.com/FredPattonKS/,,,,,,,,(785) 969-0096,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Fred_Patton,,,,,,,,,,ocd-division/country:us/state:ks/sldl:50,ocd-person/1afb7f61-3f23-48d7-a596-09ad5a556449,
Sydney Carlin,Sydney,,Carlin,,,,http://www.kslegislature.org/li/m/images/pics/rep_carlin_sydney_1.jpg,Democratic Party,Kansas State House District 66,Kansas State Representative,KS,Incumbent,Kansas State House District 66,,,,,,,,,sydney.carlin@house.ks.gov,,,,,https://www.sydneycarlinforkansas.com/,https://www.twitter.com/repsydneycarlin,,,,,,,,,https://www.facebook.com/SydneyCarlin/,https://www.facebook.com/repsydneycarlin,,,,,,,,,(785) 341-7455,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Sydney_Carlin_(politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:66,ocd-person/61dc8b8f-5016-4114-b08a-b2dd0cb16993,
Mike Dodson,Mike,,Dodson,,,,http://www.kslegislature.org/li/m/images/pics/rep_dodson_michael_1.jpg,Republican Party,Kansas State House District 67,Kansas State Representative,KS,Incumbent,Kansas State House District 67,,,,,,,,,,,dodsonm@cox.net,,,https://mikedodson.org/,,,,,,,,,,https://www.facebook.com/michael.dodson.180410,,https://www.facebook.com/MikeDodsonforKansasHouse,,,,,"P.O. Box 66 Manhattan, KS 66505",,,(785) 537-7577,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Mike_Dodson,,,,,,,,,,ocd-division/country:us/state:ks/sldl:67,,
Suzi Carlson,Suzi,,Carlson,,,,http://www.kslegislature.org/li/m/images/pics/rep_carlson_suzi_1.jpg,Republican Party,Kansas State House District 64,Kansas State Representative,KS,Incumbent,Kansas State House District 64,,,,,,,,,Suzi.Carlson@house.ks.gov,,suzicarlson64@gmail.com,,,https://www.susancarlsonforhouse.com/,https://www.twitter.com/susancarlson64,,,,,,,,,https://www.facebook.com/susancarlsonforkansashouse,https://www.facebook.com/suzi.carlson.33,https://www.facebook.com/susancarlsonforkansashouse,,,,,,,,(785) 632-0940,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Suzi_Carlson,,,,,,,,,,ocd-division/country:us/state:ks/sldl:64,ocd-person/5a61c286-9f15-44e3-a75d-48d2ecd1726a,
"Lewis ""Bill"" Bloom",Lewis,,Bloom,"""Bill""",,,,Republican Party,Kansas State House District 64,Kansas State Representative,KS,Challenger,Kansas State House District 64,,,,,,,,,n/a,,,n/a,,https://bloomforkansas.com/,,,,,,,,,,,https://www.facebook.com/lewis.bloom.125,https://www.facebook.com/BloomforKansas,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:64,,
Brad Starnes,Brad,,Starnes,,,,,Republican Party,Kansas State House District 64,Kansas State Representative,KS,Challenger,Kansas State House District 64,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:64,,
Patricia Smetana,Patricia,,Smetana,,,,,Democratic Party,Kansas State House District 64,Kansas State Representative,KS,Challenger,Kansas State House District 64,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/patricia.smetana.9,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:64,,
Kim Zito,Kim,,Zito,,,,,Democratic Party,Kansas State House District 67,Kansas State Representative,KS,Challenger,Kansas State House District 67,,,,,,,,,n/a,,Kim@KimZito.com,n/a,,https://kimzito.com/,,,https://www.twitter.com/KimZito67,,,,,,,,https://www.facebook.com/kimberly.vlachzito,https://www.facebook.com/KimZito67,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:67,,
"Nathan ""Nate"" Butler",Nathan,,Butler,"""Nate""",,,,Republican Party,Kansas State House District 68,Kansas State Representative,KS,Challenger,Kansas State House District 68,,,,,,,,,n/a,,nathan.butler365@gmail.com,n/a,,,,,,,,,,,,,https://www.facebook.com/nathan.butler.735,https://www.facebook.com/profile.php?id=100081752185873,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:68,,
John M. Seibel,John,M.,Seibel,,,,"https://static.wixstatic.com/media/7a1655_bd07836beba64eb893065da9e1616193~mv2.jpg/v1/crop/x_0,y_537,w_3385,h_4540/fill/w_746,h_1002,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/IMG_6784.jpg",Republican Party,Kansas State House District 68,Kansas State Representative,KS,Challenger,Kansas State House District 68,,,,,,,,,n/a,,seibelforhouse@gmail.com,n/a,,https://www.seibelforhouse.com/,,,,,,,,,,,https://www.facebook.com/profile.php?id=100080682094275,https://www.facebook.com/SeibelforHouse,,,,,"P.O. Box 21 Council Grove, KS 66846",n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:68,,
Jeff Underhill,Jeff,,Underhill,,,,,Republican Party,Kansas State House District 65,Kansas State Representative,KS,Challenger,Kansas State House District 65,,,,,,,,,n/a,,,n/a,,,,,,,,,,https://www.instagram.com/jeff_underhill/,,,https://www.facebook.com/jeff.underhill.96,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:65,,
Misti Hobbs,Misti,,Hobbs,,,,,Democratic Party,Kansas State House District 82,Kansas State Representative,KS,Challenger,Kansas State House District 82,,,,,,,,,n/a,,hobbs4kansas@gmail.com,n/a,,https://hobbs4kansas.com/,,,https://www.twitter.com/Hobbs4Kansas,,,https://www.youtube.com/channel/UClnHjFd5R3pCAIylcnIWdJg,,https://www.instagram.com/dawnairdesigns/,https://www.instagram.com/hobbs4kansas/,,https://www.facebook.com/mistidawnmouse,https://www.facebook.com/hobbsforkansas,,,,,"P.O. Box 1332 Derby, KS 67037",n/a,n/a,(316) 285-8847,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:82,,
Michael Seymour II,Michael,,Seymour,,,II,,Democratic Party,Kansas State House District 68,Kansas State Representative,KS,Challenger,Kansas State House District 68,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:68,,
Christina Haswood,Christina,,Haswood,,,,http://www.kslegislature.org/li/m/images/pics/rep_haswood_christina_1.jpg,Democratic Party,Kansas State House District 10,Kansas State Representative,KS,Incumbent,Kansas State House District 10,,,,,,,,,christina.haswood@house.ks.gov,,christina@haswoodforkansas.com,,,https://www.haswoodforkansas.com/,https://www.twitter.com/HaswoodForKS,https://www.twitter.com/cvhaswood,https://www.twitter.com/HaswoodForKS,,,,https://www.instagram.com/haswoodforks/,,https://www.instagram.com/haswoodforks/,https://www.facebook.com/HaswoodForKS/,https://www.facebook.com/christina.haswood,https://www.facebook.com/HaswoodForKS/,,,,,,,,(785) 296-7652,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Christina_Haswood,,,,,,,,,,ocd-division/country:us/state:ks/sldl:10,ocd-person/dd195ea4-3f71-41f2-af19-95d60b252348,
Clarke Sanders,Clarke,,Sanders,,,,http://www.kslegislature.org/li/m/images/pics/rep_sanders_clarke_1.jpg,Republican Party,Kansas State House District 69,Kansas State Representative,KS,Incumbent,Kansas State House District 69,,,,,,,,,clarke.sanders@house.ks.gov,,clarkeforrep@gmail.com,,,,,,,,,,,,,,https://www.facebook.com/clarke.sanders.12,https://www.facebook.com/clarkeforrep,,,,,,,,(785) 577-4604,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Clarke_Sanders,,,,,,,,,,ocd-division/country:us/state:ks/sldl:69,ocd-person/3df522a5-5542-4ad4-b1bf-54736e60c601,
Sarah Crews,Sarah,,Crews,,,,,Democratic Party,Kansas State House District 69,Kansas State Representative,KS,Challenger,Kansas State House District 69,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:69,,
Molly Molina,Molly,,Molina,,,,,Democratic Party,Kansas State House District 69,Kansas State Representative,KS,Challenger,Kansas State House District 69,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/molly.molina.5,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:69,,
Dan Goddard,Dan,,Goddard,,,,http://www.kslegislature.org/li_2020/m/images/pics/sen_goddard_dan_1.jpg,Republican Party,Kansas State House District 7,Kansas State Representative,KS,Challenger,Kansas State House District 7,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,https://en.wikipedia.org/wiki/Dan_Goddard,,,,,,,,,,ocd-division/country:us/state:ks/sldl:7,,
Henry Helgerson,Henry,,Helgerson,,,,http://www.kslegislature.org/li/m/images/pics/rep_helgerson_henry_1.jpg,Democratic Party,Kansas State House District 83,Kansas State Representative,KS,Incumbent,Kansas State House District 83,,,,,,,,,henry.helgerson@house.ks.gov,,henry@henryhelgerson.com,,,https://www.rephenryhelgerson.com/,,,,,,,,,,,,,,,,,,,,(316) 683-7628,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Henry_Helgerson,,,,,,,,,,ocd-division/country:us/state:ks/sldl:83,ocd-person/d951217c-00c1-4957-842b-02ecf79ee70d,
Ford Carr,Ford,,Carr,,,,,Democratic Party,Kansas State House District 84,Kansas State Representative,KS,Challenger,Kansas State House District 84,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/ford.carr,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:84,,
Patrick A. Penn,Patrick,A.,Penn,,,,http://www.kslegislature.org/li/m/images/pics/rep_penn_patrick_1.jpg,Republican Party,Kansas State House District 85,Kansas State Representative,KS,Incumbent,Kansas State House District 85,,,,,,,,,patrick.penn@house.ks.gov,,pat@patrickpenn.com,,,https://www.patrickpenn.com/,,https://www.twitter.com/patrickpennks,,,,,,,,https://www.facebook.com/patrickpennks,https://www.facebook.com/patrick.penn1906,https://www.facebook.com/patrickpennks,,,,,,,,(316) 518-0168,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Patrick_Penn,,,,,,,,,,ocd-division/country:us/state:ks/sldl:85,ocd-person/d7d7bc12-659e-454e-8c26-0f02ba0d5f84,
Jalon Britton,Jalon,,Britton,,,,https://pbs.twimg.com/profile_images/1536473986254749696/2rxi0-4H_400x400.jpg,Democratic Party,Kansas State House District 85,Kansas State Representative,KS,Challenger,Kansas State House District 85,,,,,,,,,n/a,,JalonForKansas@gmail.com,n/a,,,,,https://www.twitter.com/jalon4kansas,,,,,https://www.instagram.com/jalon_britton/,,,https://www.facebook.com/jalondb,https://www.facebook.com/profile.php?id=100080454671032,,,,,,n/a,n/a,(501) 960-1687,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:85,,
